wavenumber_cm-1,intensity
627.8139069534767,3.716301092185028e-19
629.5647823911956,2.5185879221934e-18
631.3156578289145,1.6358636976005955e-17
633.0665332666333,1.0183120626608641e-16
634.8174087043521,6.075170023809568e-16
636.568284142071,3.4735996353241563e-15
638.3191595797899,1.9034648403022017e-14
640.0700350175088,9.996632643048062e-14
641.8209104552276,5.031603165803835e-13
643.5717858929465,2.4271845866045414e-12
645.3226613306654,1.1221295636205913e-11
647.0735367683842,4.971952585570936e-11
648.824412206103,2.1113232363808343e-10
650.5752876438219,8.592632771095986e-10
652.3261630815407,3.351517956656846e-09
654.0770385192596,1.2528544640531577e-08
655.8279139569785,4.4885231970437275e-08
657.5787893946973,1.5411684091928256e-07
659.3296648324163,5.071547502251175e-07
661.0805402701351,1.5994647454042365e-06
662.8314157078539,4.834511765412725e-06
664.5822911455728,1.4004717281862592e-05
666.3331665832916,3.888121659502357e-05
668.0840420210105,0.0001034544366588679
669.8349174587294,0.00026381663091931294
671.5857928964482,0.000644761348006517
673.3366683341671,0.001510217833623373
675.087543771886,0.003390189459252589
676.8384192096048,0.0072937709217854715
678.5892946473236,0.015039176079304734
680.3401700850425,0.029719379938456053
682.0910455227613,0.05628584873245589
683.8419209604803,0.1021650776245968
685.5927963981991,0.17772539760374728
687.3436718359179,0.2963058969710289
689.0945472736369,0.4734508166843939
690.8454227113557,0.7250253979858583
692.5962981490745,1.0640826102178222
694.3471735867934,1.4967223582153615
696.0980490245122,2.017673647415972
697.8489244622311,2.606779952244375
699.59979989995,3.2277626954751653
701.3506753376688,3.830386505100301
703.1015507753878,4.356396238687867
704.8524262131066,4.748494345674306
706.6033016508254,4.96053194831576
708.3541770885442,4.9664303811777755
710.1050525262631,4.765453409501955
711.8559279639819,4.382358264855278
713.6068034017009,3.862382716496734
715.3576788394197,3.2624698448449796
717.1085542771385,2.6410795492996857
718.8594297148575,2.0490862241279615
720.6103051525763,1.5236413831896247
722.3611805902951,1.085798059726355
724.112056028014,0.7415819279206807
725.8629314657328,0.4854147726908754
727.6138069034517,0.3045163500415725
729.3646823411706,0.18308468503180084
731.1155577788894,0.10549629166674783
732.8664332166084,0.0582594185064614
734.6173086543272,0.030834639289772172
736.368184092046,0.015640670760415292
738.1190595297649,0.007603536778670057
739.8699349674837,0.003542580297381509
741.6208104052025,0.001581858126204599
743.3716858429215,0.0006769539581522373
745.1225612806403,0.00027764797414060386
746.8734367183591,0.00010913741453376816
748.6243121560781,4.111464912601841e-05
750.3751875937969,1.4844421949432716e-05
752.1260630315157,5.136576587022638e-06
753.8769384692346,1.7034446250538006e-06
755.6278139069534,5.414097190260621e-07
757.3786893446722,1.6491792055006258e-07
759.1295647823912,4.814524794942218e-08
760.88044022011,1.3470470969261487e-08
762.631315657829,3.612067919019076e-09
764.3821910955478,9.282667847047526e-10
766.1330665332666,2.286301456437209e-10
767.8839419709855,5.396821636983574e-11
769.6348174087043,1.2209263704682833e-11
771.3856928464231,2.64768526497751e-12
773.1365682841421,5.530458265271792e-13
774.8874437218609,1.2538687248525704e-13
776.6383191595799,1.0159372296775644e-13
778.3891945972987,3.976782773550374e-13
780.1400700350175,1.8432152883909628e-12
781.8909454727363,8.26134734047068e-12
783.6418209104552,3.549897894981941e-11
785.392696348174,1.4619418654675327e-10
787.143571785893,5.770166236392508e-10
788.8944472236118,2.1826813119497747e-09
790.6453226613306,7.912907887671816e-09
792.3961980990496,2.7493223684435326e-08
794.1470735367684,9.155013642972423e-08
795.8979489744872,2.9217032338349555e-07
797.6488244122061,8.936284397470076e-07
799.3996998499249,2.6195195101834744e-06
801.1505752876437,7.359190891363052e-06
802.9014507253627,1.9814461529351636e-05
804.6523261630815,5.11302900752394e-05
806.4032016008005,0.00012644976160726024
808.1540770385193,0.00029971021880717156
809.9049524762381,0.00068081460906118
811.655827913957,0.0014821766466795881
813.4067033516758,0.0030925366758133266
815.1575787893946,0.0061840580949701456
816.9084542271136,0.011851575956905936
818.6593296648324,0.02176820161426928
820.4102051025512,0.03831889894627326
822.1610805402702,0.0646469064965018
823.911955977989,0.10452668538523104
825.6628314157078,0.1619765647406065
827.4137068534267,0.24056057036991035
829.1645822911455,0.34241061045464877
830.9154577288643,0.4671181946864152
832.6663331665833,0.6107666647229278
834.4172086043021,0.765449205115632
836.1680840420211,0.9195925357091377
837.9189594797399,1.0592547108010522
839.6698349174587,1.1703097567429133
841.4207103551776,1.241145988232474
843.1715857928964,1.2652917586155359
844.9224612306152,1.2433304386887598
846.6733366683342,1.1836057092404397
848.424212106053,1.101502161499398
850.175087543772,1.017411291506919
851.9259629814908,0.9537494271473501
853.6768384192096,0.9315192176007661
855.4277138569284,0.9669096830719786
857.1785892946473,1.0683748600450897
858.9294647323661,1.2345835988815428
860.680340170085,1.4536099558018756
862.4312156078039,1.7036862144701188
864.1820910455227,1.955687416708712
865.9329664832417,2.1772083073786153
867.6838419209605,2.3376712471654955
869.4347173586793,2.4135054756578547
871.1855927963982,2.392246574674838
872.936468234117,2.2745533699082134
874.6873436718358,2.073630980783014
876.4382191095548,1.8122361648118224
878.1890945472736,1.518083921526003
879.9399699849926,1.2188447972022258
881.6908454227114,0.9379057862979038
883.4417208604302,0.6917055239992209
885.192596298149,0.48891222525453
886.9434717358679,0.33119693918762305
888.6943471735867,0.21502380145092154
890.4452226113056,0.13379228261556836
892.1960980490245,0.07978470447660797
893.9469734867433,0.04559866577553429
895.6978489244623,0.024976321631465893
897.4487243621811,0.013111386940985851
899.1995997998999,0.006596485089541096
900.9504752376188,0.003180682511731677
902.7013506753376,0.001469846008005128
904.4522261130564,0.000650979228337666
906.2031015507754,0.0002763161070483087
907.9539769884942,0.00011240588461616934
909.7048524262132,4.382436877289162e-05
911.455727863932,1.6375179386862615e-05
913.2066033016508,5.864084750882687e-06
914.9574787393697,2.012603323275292e-06
916.7083541770885,6.62002924031402e-07
918.4592296148073,2.0869180964009319e-07
920.2101050525262,6.305139175555191e-08
921.9609804902451,1.8256928922067344e-08
923.7118559279639,5.066459171948411e-09
925.4627313656829,1.347488739956216e-09
927.2136068034017,3.434705593573476e-10
928.9644822411205,8.390689786182788e-11
930.7153576788394,1.9644889382336674e-11
932.4662331165582,4.4080375504881235e-12
934.217108554277,9.479485318124654e-13
935.967983991996,1.9537455693086068e-13
937.7188594297148,3.859179943741947e-14
939.4697348674338,7.305767184874382e-15
941.2206103051526,1.3255022052791112e-15
942.9714857428714,2.3048417321004274e-16
944.7223611805903,3.841873216015922e-17
946.4732366183091,6.1970692883515275e-18
948.2241120560279,1.3528297395744533e-18
949.9749874937468,2.765132608938111e-18
951.7258629314657,1.6007268109011314e-17
953.4767383691845,9.324303802240325e-17
955.2276138069035,5.21148091157893e-16
956.9784892446223,2.7916518963569717e-15
958.7293646823412,1.433195441283328e-14
960.48024012006,7.051692309707304e-14
962.2311155577788,3.3252558454754034e-13
963.9819909954977,1.5027978047458302e-12
965.7328664332166,6.509083059931812e-12
967.4837418709354,2.7019844788927016e-11
969.2346173086544,1.0749534590295225e-10
970.9854927463732,4.098644473311945e-10
972.736368184092,1.4977337276892327e-09
974.4872436218109,5.245329159124088e-09
976.2381190595297,1.760575517900689e-08
977.9889944972485,5.6634405397488385e-08
979.7398699349675,1.746022384311616e-07
981.4907453726863,5.158970495244463e-07
983.2416208104052,1.46089854358604e-06
984.9924962481241,3.964795969400103e-06
986.7433716858429,1.0312534282887583e-05
988.4942471235618,2.5707138804616218e-05
990.2451225612806,6.141661193021276e-05
991.9959979989994,0.00014062474309577111
993.7468734367183,0.0003085896844882197
995.4977488744372,0.000649000216711913
997.248624312156,0.0013081334597315724
998.999499749875,0.0025269871983868903
1000.7503751875938,0.004678404884690806
1002.5012506253127,0.008301113310186473
1004.2521260630315,0.014116227688122982
1006.0030015007503,0.0230061921349305
1007.7538769384691,0.035934748135443124
1009.5047523761881,0.05379330691393295
1011.2556278139069,0.07717660251137391
1013.0065032516258,0.10611745944433858
1014.7573786893446,0.1398401261364982
1016.5082541270635,0.17661213683653829
1018.2591295647824,0.21377310152617437
1020.0100050025012,0.24798724647496206
1021.76088044022,0.2757080265504327
1023.511755877939,0.29377392652552625
1025.262631315658,0.29999972827377275
1027.0135067533765,0.29361095104111246
1028.7643821910956,0.275402205091692
1030.5152576288144,0.2475747514831952
1032.2661330665333,0.21329912081526306
1034.017008504252,0.17612278894939948
1035.767883941971,0.13937530081232405
1037.51875937969,0.10570605294585397
1039.2696348174086,0.07683474799312923
1041.0205102551276,0.05352531901424086
1042.7713856928463,0.035735894142780625
1044.5222611305653,0.02286619654650463
1046.2731365682841,0.014022570834103623
1048.024012006003,0.008241549190221053
1049.7748874437218,0.004642533160651945
1051.5257628814406,0.002507062663549611
1053.2766383191597,0.0012995747789818978
1055.0275137568783,0.0006513692778509896
1056.7783891945974,0.0003283680226063845
1058.529264632316,0.00019825576849933472
1060.280140070035,0.0002072961178335928
1062.0310155077539,0.0003736890103613843
1063.7818909454727,0.0008034052626962647
1065.5327663831915,0.0017353272023875625
1067.2836418209104,0.003623475536357193
1069.0345172586294,0.007262375633208495
1070.785392696348,0.013953825611248588
1072.536268134067,0.025696413463720945
1074.287143571786,0.04535232015721951
1076.0380190095048,0.07671346066053496
1077.7888944472236,0.12436228339403133
1079.5397698849424,0.1932198137952706
1081.2906453226612,0.2877147214315971
1083.04152076038,0.4106036673936507
1084.7923961980991,0.5616153625011201
1086.5432716358177,0.736240365133481
1088.2941470735368,0.925083443548223
1090.0450225112556,1.1141702423638116
1091.7958979489745,1.2864195518329389
1093.5467733866933,1.4241798899829148
1095.2976488244121,1.5123735292367115
1097.0485242621312,1.5415220286762161
1098.7993996998498,1.5098620625190935
1100.5502751375689,1.4239479887131723
1102.3011505752875,1.2975295941787557
1104.0520260130065,1.1489589027430607
1105.8029014507254,0.9977605927375398
1107.5537768884442,0.8611775764343887
1109.304652326163,0.7514417038369153
1111.0555277638819,0.6742705861264089
1112.806403201601,0.628757101213494
1114.5572786393195,0.6085018482345999
1116.3081540770386,0.6036102328727226
1118.0590295147572,0.6030613539629657
1119.8099049524762,0.596950616552226
1121.560780390195,0.578193316175746
1123.311655827914,0.5434289269999928
1125.0625312656327,0.4930564593566543
1126.8134067033516,0.43052214369713
1128.5642821410706,0.3611286574523307
1130.3151575787892,0.2907041385440295
1132.0660330165083,0.224445432020816
1133.8169084542271,0.16614907624434985
1135.567783891946,0.11790501163770992
1137.3186593296648,0.0801989171858806
1139.0695347673836,0.052285490799061855
1140.8204102051025,0.03267051698590906
1142.5712856428213,0.019565228079950515
1144.3221610805404,0.01122957690648977
1146.073036518259,0.0061771607573761515
1147.823911955978,0.003256567003874823
1149.5747873936969,0.00164541683138121
1151.3256628314157,0.0007967759288429613
1153.0765382691345,0.0003697775788246588
1154.8274137068533,0.00016447083642981178
1156.5782891445724,7.011018370593206e-05
1158.329164582291,2.8642910216106874e-05
1160.08004002001,1.1214940805033945e-05
1161.8309154577287,4.208434990180525e-06
1163.5817908954477,1.5135195854002694e-06
1165.3326663331666,5.216740675466157e-07
1167.0835417708854,1.7232735806961783e-07
1168.8344172086042,5.455731495367662e-08
1170.585292646323,1.6553716864715004e-08
1172.3361680840421,4.813731170077217e-09
1174.0870435217607,1.3415656140153047e-09
1175.8379189594798,3.583321529382499e-10
1177.5887943971984,9.172831477090304e-11
1179.3396698349175,2.25042646089888e-11
1181.0905452726363,5.291392923615478e-12
1182.8414207103551,1.192391820973621e-12
1184.592296148074,2.575207439935173e-13
1186.3431715857928,5.330462296700914e-14
1188.0940470235118,1.0586996555326389e-14
1189.8449224612305,2.092687560003467e-15
1191.5957978989495,8.573581786988584e-16
1193.3466733366683,2.8679122495348684e-15
1195.0975487743872,1.535470749711718e-14
1196.848424212106,8.047487032183862e-14
1198.5992996498248,4.0448967151325756e-13
1200.350175087544,1.948529884676964e-12
1202.1010505252625,8.99602692871209e-12
1203.8519259629816,3.9805052934244405e-11
1205.6028014007002,1.6879883312973216e-10
1207.3536768384192,6.860321194660148e-10
1209.104552276138,2.6721647700399863e-09
1210.855427713857,9.975296044266562e-09
1212.6063031515757,3.5688814996713625e-08
1214.3571785892946,1.223720505928743e-07
1216.1080540270136,4.021389339044268e-07
1217.8589294647322,1.2665250443112862e-06
1219.6098049024513,3.822920060308294e-06
1221.36068034017,1.1059116334429439e-05
1223.111555777889,3.066121859906088e-05
1224.8624312156078,8.147083574111147e-05
1226.6133066533266,0.00020747162398234684
1228.3641820910454,0.0005063595630713462
1230.1150575287643,0.001184412825569823
1231.8659329664833,0.0026551616196619416
1233.616808404202,0.005704565839750093
1235.367683841921,0.011746216661108897
1237.1185592796396,0.02318020073634427
1238.8694347173587,0.043840969839968325
1240.6203101550775,0.07946701287197148
1242.3711855927963,0.1380503140371849
1244.1220610305152,0.22984321322958942
1245.872936468234,0.3667496813806312
1247.623811905953,0.5608562723158623
1249.3746873436717,0.8220101735947158
1251.1255627813907,1.154639951539818
1252.8764382191096,1.5543891160906187
1254.6273136568284,2.005472436306922
1256.3781890945472,2.479804526725187
1258.129064532266,2.9387459511642398
1259.8799399699851,3.3377253897325274
1261.6308154077037,3.6331509989721886
1263.3816908454228,3.790194199775106
1265.1325662831414,3.7895447975769634
1266.8834417208604,3.631338442162245
1268.6343171585793,3.335172375235762
1270.385192596298,2.936230200255953
1272.136068034017,2.478641965586028
1273.8869434717358,2.0079223716863543
1275.6378189094548,1.5644314264727288
1277.3886943471734,1.179307913476467
1279.1395697848925,0.8734660604068346
1280.890445222611,0.6593366160992268
1282.6413206603302,0.544342059758936
1284.392196098049,0.5347560121793289
1286.1430715357678,0.63860996145268
1287.8939469734867,0.8666029301955642
1289.6448224112055,1.23046099150805
1291.3956978489246,1.738822971848243
1293.1465732866432,2.3914317629050243
1294.8974487243622,3.173071225544658
1296.648324162081,4.049117042961434
1298.3991995997999,4.964546048947207
1300.1500750375187,5.847628322991692
1301.9009504752376,6.618359443627588
1303.6518259129564,7.200273349606478
1305.4027013506752,7.533084051632235
1307.1535767883943,7.583106892593849
1308.9044522261129,7.348855424404151
1310.655327663832,6.860489034922893
1312.4062031015508,6.17345956665803
1314.1570785392696,5.358187416155478
1315.9079539769884,4.488409235979747
1317.6588294147073,3.6307941380336097
1319.4097048524263,2.837669691632292
1321.160580290145,2.1436014405268793
1322.911455727864,1.565535622550827
1324.6623311655826,1.1055272565460754
1326.4132066033017,0.7548263508042187
1328.1640820410205,0.4982107230755656
1329.9149574787393,0.3177784072361798
1331.6658329164582,0.195788546530281
1333.416708354177,0.11645864748628451
1335.167583791896,0.06683990869528866
1336.9184592296147,0.036999227513285556
1338.6693346673337,0.01975958442918024
1340.4202101050523,0.010220507282823232
1342.1710855427714,0.00522539079298806
1343.9219609804902,0.002884025690005642
1345.672836418209,0.002210573024204199
1347.4237118559279,0.002906181179730548
1349.1745872936467,0.005302523026793904
1350.9254627313658,0.010484422605594661
1352.6763381690844,0.020619817384114836
1354.4272136068034,0.03953396736757639
1356.1780890445223,0.07355944061000805
1357.928964482241,0.1326587868979395
1359.67983991996,0.23173783754033886
1361.4307153576788,0.3919355282393616
1363.1815907953978,0.6414992045766673
1364.9324662331164,1.0156698493165464
1366.6833416708355,1.5548836902463048
1368.434217108554,2.3006493512595596
1370.1850925462732,3.2887867808317606
1371.935967983992,4.540363827875907
1373.6868434217108,6.05156741035913
1375.4377188594297,7.784669595342191
1377.1885942971485,9.662834267989798
1378.9394697348675,11.571379954566376
1380.6903451725861,13.367051710285823
1382.4412206103052,14.8949681996969
1384.1920960480238,16.010685992546072
1385.9429714857429,16.603001729332487
1387.6938469234617,16.612406436508813
1389.4447223611805,16.04088159229652
1391.1955977988994,14.950811794334378
1392.9464732366182,13.453517143841275
1394.6973486743373,11.690386833678545
1396.4482241120559,9.811068287323938
1398.199099549775,7.953295093974704
1399.9499749874935,6.227875277778022
1401.7008504252126,4.710618326172097
1403.4517258629314,3.441170773247011
1405.2026013006503,2.4273466493391878
1406.953476738369,1.6528215791757166
1408.704352176088,1.0859980506186686
1410.455227613807,0.6882662437845466
1412.2061030515256,0.42053862085010574
1413.9569784892446,0.2476078088571883
1415.7078539269635,0.14041551256510737
1417.4587293646823,0.0766555543690473
1419.2096048024011,0.040266378264184784
1420.96048024012,0.02034301822868007
1422.711355677839,0.00988050207707466
1424.4622311155576,0.004611745972767209
1426.2131065532767,0.002067864625720165
1427.9639819909953,0.0008904561136707583
1429.7148574287144,0.00036814181724373427
1431.4657328664332,0.0001460908031335139
1433.216608304152,5.563420107203166e-05
1434.9674837418709,2.0327798778267167e-05
1436.7183591795897,7.125207514648411e-06
1438.4692346173088,2.395533148563006e-06
1440.2201100550274,7.724168500184047e-07
1441.9709854927464,2.3883669355156425e-07
1443.721860930465,7.081275743876551e-08
1445.472736368184,2.0130295135188047e-08
1447.223611805903,5.4864176617697886e-09
1448.9744872436218,1.433520052676946e-09
1450.7253626813406,3.590662181474763e-10
1452.4762381190594,8.621522113944142e-11
1454.2271135567785,1.9843457434948328e-11
1455.977988994497,4.377864803577115e-12
1457.7288644322161,9.25781408507428e-13
1459.479739869935,1.8764923045055735e-13
1461.2306153076538,3.64560681246654e-14
1462.9814907453726,6.788459271687385e-15
1464.7323661830915,1.2115618303314628e-15
1466.4832416208103,2.072470622163594e-16
1468.2341170585291,3.397784103815856e-17
1469.9849924962482,5.339056689387649e-18
1471.7358679339668,8.0406637427474675e-19
1473.4867433716859,1.1605813102638223e-19
1475.2376188094047,1.6055121457778662e-20
1476.9884942471235,2.1286502994233247e-21
1478.7393696848424,2.704869736861242e-22
1480.4902451225612,3.294113236683051e-23
1482.2411205602803,3.8448538491529486e-24
1483.9919959979989,4.301000103548229e-25
1485.742871435718,4.611122588826e-26
1487.4937468734365,4.737954494703865e-27
1489.2446223111556,4.6657514571537155e-28
1490.9954977488744,4.4035039335396416e-29
1492.7463731865932,3.9830970777087214e-30
1494.497248624312,3.4529382025102544e-31
1496.248124062031,2.868810597814377e-32
1497.99899949975,2.2843354945961954e-33
1499.7498749374686,1.7432619788095697e-34
1501.5007503751876,1.2749995557452e-35
1503.2516258129062,8.937208385523106e-37
1505.0025012506253,6.003964302864568e-38
1506.7533766883441,3.8656149523671423e-39
1508.504252126063,2.3853014905642933e-40
1510.2551275637818,1.410626690817829e-41
1512.0060030015006,7.995120050284092e-43
1513.7568784392197,4.3429208019811896e-44
1515.5077538769383,2.2609076247548657e-45
1517.2586293146574,1.1280482668276288e-46
1519.0095047523762,5.394068704913074e-48
1520.760380190095,2.4720039956343242e-49
1522.5112556278139,1.08573977057752e-50
1524.2621310655327,4.570315595986977e-52
1526.0130065032515,1.8437858900473248e-53
1527.7638819409704,7.128835998795043e-55
1529.5147573786892,2.641621498130385e-56
1531.2656328164082,9.381372451289967e-58
1533.016508254127,3.193051920510714e-59
1534.767383691846,1.0415722257468976e-60
1536.5182591295647,3.2562414754286436e-62
1538.2691345672836,9.756355470314448e-64
1540.0200100050024,2.8015760873367523e-65
1541.7708854427212,7.710117918150602e-67
1543.52176088044,2.0335900471139567e-68
1545.2726363181591,5.1405499340481285e-70
1547.023511755878,1.2453732748282895e-71
1548.7743871935968,2.891567167210539e-73
1550.5252626313156,6.434440809740677e-75
1552.2761380690345,1.3722464521110398e-76
1554.0270135067533,2.8047696749043053e-78
1555.7778889444721,5.494220299288143e-80
1557.528764382191,1.0314750175760284e-81
1559.2796398199098,1.855902413494871e-83
1561.0305152576288,3.200334232123989e-85
1562.7813906953477,5.289069996396834e-87
1564.5322661330665,8.377357884911446e-89
1566.2831415707853,1.2716822229620501e-90
1568.0340170085042,1.8500944817153736e-92
1569.784892446223,2.579603701576906e-94
1571.5357678839418,3.447115626016846e-96
1573.2866433216607,4.4147131141927475e-98
1575.0375187593797,5.418672430717702e-100
1576.7883941970986,6.374220529274524e-102
1578.5392696348174,7.186295097749669e-104
1580.2901450725362,7.764737619123644e-106
1582.041020510255,8.040671105310824e-108
1583.791895947974,7.979976027842486e-110
1585.5427713856927,7.590225009295102e-112
1587.2936468234116,6.919129988588634e-114
1589.0445222611304,6.044941523992122e-116
1590.7953976988495,5.06146797827742e-118
1592.5462731365683,4.0616702161188915e-120
1594.2971485742871,3.1237523669616846e-122
1596.048024012006,2.302461162031932e-124
1597.7988994497248,1.6264915201723694e-126
1599.5497748874436,1.1011717687980824e-128
1601.3006503251625,7.144997958819438e-131
1603.0515257628813,4.443169943258411e-133
1604.8024012006003,2.6480581339079395e-135
1606.5532766383192,1.5125365595135994e-137
1608.304152076038,8.279955858792767e-140
1610.0550275137568,4.344041217913923e-142
1611.8059029514757,2.1842564571162133e-144
1613.5567783891945,1.052584799965511e-146
1615.3076538269133,4.861321404675816e-149
1617.0585292646322,2.1517675379791614e-151
1618.8094047023512,9.12809481543468e-154
1620.56028014007,3.711151712806652e-156
1622.311155577789,1.4460424759382487e-158
1624.0620310155077,5.400042357893539e-161
1625.8129064532266,1.9326671186301667e-163
1627.5637818909454,6.629193934850949e-166
1629.3146573286642,2.1792555760420326e-168
1631.065532766383,6.865930175821744e-171
1632.816408204102,2.0731674147324445e-173
1634.567283641821,5.999473520569322e-176
1636.3181590795398,1.6639324162869604e-178
1638.0690345172586,4.4228478496472824e-181
1639.8199099549774,1.1267098507830744e-183
1641.5707853926963,2.750843974632441e-186
1643.321660830415,6.436704923315536e-189
1645.072536268134,1.443460876780978e-191
1646.8234117058528,3.1023458363202183e-194
1648.5742871435718,6.390269535155559e-197
1650.3251625812907,1.2615135477186146e-199
1652.0760380190095,2.38675827063338e-202
1653.8269134567283,4.327815405431064e-205
1655.5777888944472,7.520951635590545e-208
1657.328664332166,1.252623740197616e-210
1659.0795397698848,1.9994578616835828e-213
1660.8304152076037,3.0587758203705833e-216
1662.5812906453225,4.4846320470299704e-219
1664.3321660830416,6.301584420225771e-222
1666.0830415207604,8.486262794664223e-225
1667.8339169584792,1.0952845693362323e-227
1669.584792396198,1.3548188706427673e-230
1671.335667833917,1.6061247702596145e-233
1673.0865432716357,1.8248244783080285e-236
1674.8374187093546,1.9870403716787723e-239
1676.5882941470734,2.0736528791193352e-242
1678.3391695847924,2.0740021495608564e-245
1680.0900450225113,1.9880445870597586e-248
1681.84092046023,1.826361794414175e-251
1683.591795897949,1.6080193921483099e-254
1685.3426713356678,1.3568740140702564e-257
1687.0935467733866,1.0973155753439161e-260
1688.8444222111054,8.504863291731246e-264
1690.5952976488243,6.3175240749954205e-267
1692.346173086543,4.4974904433210085e-270
1694.0970485242622,3.0685794184534123e-273
1695.847923961981,2.0065420318314218e-276
1697.5987993996998,1.2574853387667056e-279
1699.3496748374187,7.552685036461775e-283
1701.1005502751375,4.34754006436394e-286
1702.8514257128563,2.398444022065824e-289
1704.6023011505752,1.2681170909797677e-292
1706.353176588294,6.425884271999365e-296
1708.104052026013,3.1206870507997346e-299
1709.8549274637319,1.4524838526055165e-302
1711.6058029014507,6.479122365872665e-306
1713.3566783391695,2.769904695122257e-309
1715.1075537768884,1.134899084637e-312
1716.8584292146072,4.4564952e-316
1718.609304652326,1.6771e-319
1720.3601800900449,6.4e-323
1722.1110555277637,0.0
1723.8619309654828,0.0
1725.6128064032016,0.0
1727.3636818409204,0.0
1729.1145572786393,0.0
1730.865432716358,0.0
1732.616308154077,0.0
1734.3671835917958,0.0
1736.1180590295146,0.0
1737.8689344672337,0.0
1739.6198099049525,0.0
1741.3706853426713,0.0
1743.1215607803902,0.0
1744.872436218109,0.0
1746.6233116558278,0.0
1748.3741870935467,0.0
1750.1250625312655,0.0
1751.8759379689843,0.0
1753.6268134067034,0.0
1755.3776888444222,0.0
1757.128564282141,0.0
1758.8794397198599,0.0
1760.6303151575787,0.0
1762.3811905952975,0.0
1764.1320660330164,0.0
1765.8829414707352,0.0
1767.6338169084543,0.0
1769.384692346173,0.0
1771.135567783892,0.0
1772.8864432216108,0.0
1774.6373186593296,0.0
1776.3881940970484,0.0
1778.1390695347673,0.0
1779.889944972486,0.0
1781.640820410205,0.0
1783.391695847924,0.0
1785.1425712856428,0.0
1786.8934467233616,0.0
1788.6443221610805,0.0
1790.3951975987993,0.0
1792.1460730365181,0.0
1793.896948474237,0.0
1795.6478239119558,0.0
1797.3986993496749,0.0
1799.1495747873937,0.0
1800.9004502251125,0.0
1802.6513256628314,0.0
1804.4022011005502,0.0
1806.153076538269,0.0
1807.9039519759879,0.0
1809.6548274137067,0.0
1811.4057028514258,0.0
1813.1565782891446,0.0
1814.9074537268634,0.0
1816.6583291645823,0.0
1818.409204602301,0.0
1820.16008004002,0.0
1821.9109554777388,0.0
1823.6618309154576,0.0
1825.4127063531764,0.0
1827.1635817908955,0.0
1828.9144572286143,0.0
1830.6653326663331,0.0
1832.416208104052,0.0
1834.1670835417708,0.0
1835.9179589794896,0.0
1837.6688344172085,0.0
1839.4197098549273,0.0
1841.1705852926464,0.0
1842.9214607303652,0.0
1844.672336168084,0.0
1846.4232116058029,0.0
1848.1740870435217,0.0
