Wavenumber_cm^-1,Absorbance
4308.396763704686,0.10402526764093542
4299.603232613695,0.10402526764093542
4290.845523983037,0.10402526764093542
4282.123419361193,0.10402526764093542
4273.436702069241,0.10347378251044466
4264.7851571829215,0.10237290870955855
4256.168571514911,0.10072681268239618
4247.586733597306,0.09366495819490933
4239.039433664332,0.08460016478773018
4230.52646363524,0.08092190762392612
4222.047617097435,0.08092190762392612
4213.60268928978,0.08092190762392612
4205.191477086121,0.08092190762392612
4196.813778978999,0.08092190762392612
4188.469395063553,0.08092190762392612
4180.158127021628,0.08092190762392612
4171.8797781060575,0.08144546944972647
4163.634153125141,0.08144546944972647
4155.421058427298,0.08249449044745336
4147.240301885916,0.08249449044745336
4139.091692884363,0.08249449044745336
4130.975042301184,0.08249449044745336
4122.89016249547,0.08249449044745336
4114.836867292395,0.08249449044745336
4106.8149719689345,0.08144546944972647
4098.824293239727,0.08092190762392612
4090.8646492431285,0.07987667370927608
4082.935859527408,0.07831352451639793
4075.037745037113,0.07727454200674003
4067.17012809959,0.07727454200674003
4059.3328324116615,0.07727454200674003
4051.5256830264566,0.07727454200674003
4043.7485063403956,0.07727454200674003
4036.001130080316,0.07779372256098363
4028.283383290761,0.07935499859321243
4020.5950963213963,0.07987667370927608
4012.9361008145856,0.08039897621588903
4005.306229693097,0.08092190762392612
3997.7053171479565,0.08144546944972647
3990.1331986264368,0.08092190762392612
3982.5897108201784,0.07987667370927608
3975.0746916534563,0.07831352451639793
3967.5879802715654,0.07727454200674003
3960.129417029348,0.07727454200674003
3952.698843479845,0.07520400420208784
3945.296102363074,0.07520400420208784
3937.921037594938,0.07675598136972352
3930.5734942562526,0.07675598136972352
3923.2533185819,0.07675598136972352
3915.9603579501045,0.07675598136972352
3908.6944608718186,0.07623803917129975
3901.455476980242,0.07520400420208784
3894.243257020444,0.07520400420208784
3887.0576528391066,0.07417242537525769
3879.898517374379,0.07417242537525769
3872.765704645847,0.07468790850035051
3865.6590697446077,0.07520400420208784
3858.5784688234576,0.07520400420208784
3851.523759087189,0.07623803917129975
3844.4947987829864,0.07623803917129975
3837.491447190937,0.07675598136972352
3830.5135646146346,0.07675598136972352
3823.5610123718957,0.07675598136972352
3816.6336527855697,0.07675598136972352
3809.7313491744503,0.07675598136972352
3802.853965844287,0.07675598136972352
3796.001368078893,0.07675598136972352
3789.173422131349,0.07675598136972352
3782.3699952153015,0.07675598136972352
3775.5909554963537,0.07675598136972352
3768.8361720835524,0.07623803917129975
3762.1055150209586,0.07623803917129975
3755.3988552793207,0.07520400420208784
3748.7160647478236,0.07468790850035051
3742.0570162259332,0.07468790850035051
3735.4215834153256,0.07468790850035051
3728.8096409119025,0.07468790850035051
3722.221064197891,0.07520400420208784
3715.655729634026,0.07623803917129975
3709.1135144518184,0.07623803917129975
3702.594296745901,0.07675598136972352
3696.097955466455,0.07675598136972352
3689.6243704117214,0.07675598136972352
3683.173422220585,0.07727454200674003
3676.744992365239,0.07727454200674003
3670.338963143924,0.07779372256098363
3663.9552176737475,0.07779372256098363
3657.5936398835715,0.07727454200674003
3651.2541145069804,0.07727454200674003
3644.9365270753174,0.07675598136972352
3638.6407639107965,0.07623803917129975
3632.366712119682,0.07520400420208784
3626.114259585542,0.07520400420208784
3619.88329496257,0.07623803917129975
3613.673707668974,0.07623803917129975
3607.485387880436,0.07623803917129975
3601.3182265236364,0.07623803917129975
3595.1721152698465,0.07675598136972352
3589.0469465285837,0.07675598136972352
3582.9426134413375,0.07727454200674003
3576.85900987535,0.07727454200674003
3570.7960304174685,0.07727454200674003
3564.7535703680574,0.07727454200674003
3558.731525734967,0.07727454200674003
3552.7297932275733,0.07727454200674003
3546.7482702508682,0.07727454200674003
3540.7868548996166,0.07727454200674003
3534.8454459525665,0.07831352451639793
3528.923942866721,0.07935499859321243
3523.022245771668,0.08039897621588903
3517.140255463965,0.08460016478773018
3511.277873401578,0.08777794346758454
3505.435001698383,0.09044397075882467
3499.6115431187136,0.09366495819490933
3493.8074010719697,0.09745322068600859
3488.022479607276,0.09799710864927055
3482.256683408196,0.10182351650232342
3476.509917787493,0.10402526764093542
3470.782088681953,0.10513034325474745
3465.0731026472467,0.10402526764093542
3459.3828668528504,0.10237290870955855
3453.7112890770163,0.09745322068600859
3448.058277701786,0.09528445472131904
3442.4237417080617,0.09151498112135022
3436.8075906707168,0.08671609823958155
3431.2097347537624,0.08407278830288423
3425.6300847055545,0.0830199526796178
3420.0685518540536,0.08092190762392612
3414.5250481021217,0.08039897621588903
3408.9994859228773,0.07987667370927608
3403.4917783550854,0.07987667370927608
3398.001838998595,0.07831352451639793
3392.529582009822,0.07779372256098363
3387.074922097277,0.07675598136972352
3381.6377745171276,0.07623803917129975
3376.2180550688176,0.07623803917129975
3370.8156800907154,0.07520400420208784
3365.430566455811,0.07520400420208784
3360.062631567452,0.07520400420208784
3354.711793355121,0.07520400420208784
3349.377970270251,0.07468790850035051
3344.061081282086,0.07468790850035051
3338.761045873575,0.07468790850035051
3333.477784037308,0.07417242537525769
3328.2112162714916,0.07417242537525769
3322.961263575958,0.07468790850035051
3317.727847448219,0.07468790850035051
3312.51088987955,0.07468790850035051
3307.310313351116,0.07468790850035051
3302.126040830128,0.07468790850035051
3296.9579957660467,0.07468790850035051
3291.8061020868076,0.07468790850035051
3286.670284195093,0.07468790850035051
3281.550466964631,0.07468790850035051
3276.446575736537,0.07468790850035051
3271.358536315678,0.07468790850035051
3266.2862749670835,0.07417242537525769
3261.229718412381,0.07417242537525769
3256.1887938262657,0.07417242537525769
3251.1634288330074,0.07417242537525769
3246.153551502985,0.07417242537525769
3241.1590903492543,0.07417242537525769
3236.1799743241477,0.07468790850035051
3231.2161328159077,0.07468790850035051
3226.2674956453457,0.07520400420208784
3221.3339930625352,0.07623803917129975
3216.415555743537,0.07675598136972352
3211.5121147871505,0.07727454200674003
3206.6236017116958,0.07675598136972352
3201.7499484518257,0.07675598136972352
3196.891087355368,0.07675598136972352
3192.0469511801953,0.07675598136972352
3187.2174730911192,0.07727454200674003
3182.402586656822,0.07779372256098363
3177.6022258468065,0.07935499859321243
3172.81632502838,0.08039897621588903
3168.0448189636627,0.08092190762392612
3163.2876428066206,0.08144546944972647
3158.544732100132,0.08618614761628333
3153.8160227730746,0.0893755951107988
3149.1014511374397,0.09097914578884395
3144.4009538854734,0.0947439512515487
3139.714468086843,0.09691001300805639
3135.0419311858295,0.09745322068600859
3130.383280998542,0.10457745396059209
3125.7384557101614,0.11125903931710739
3121.1073938722047,0.1180450286603995
3116.4900343998165,0.12378215940835775
3111.8863165690827,0.12551818230053352
3107.2961800143676,0.12667939818460122
3102.719564725677,0.13018179202067184
3098.1564110460426,0.13253251214094852
3093.6066596689284,0.13430394008392949
3089.0702516356623,0.13489602535887207
3084.5471283328916,0.13786862068696282
3080.037231490054,0.14813039927023372
3075.5405031768796,0.15428198203334137
3071.056885800907,0.17327747983100789
3066.5863221050276,0.19517932127883766
3062.1287551650457,0.20760831050174613
3057.684128387264,0.21752737583371382
3053.2523855060886,0.2218487496163564
3048.8334705816533,0.22914798835785583
3044.427327997467,0.23136189875238555
3040.03390245808,0.23433144524098595
3035.6531389867714,0.23507701535011155
3031.2849829232555,0.23358715288760054
3026.929379921409,0.22914798835785583
3022.5862759470137,0.2218487496163564
3018.255617275529,0.22112552799726048
3013.93735048987,0.22257317761068865
3009.631422478215,0.22548303427145044
3005.337780431825,0.22621355501880647
3001.056371842889,0.23358715288760054
2996.787144502379,0.23507701535011155
2992.530046497932,0.23433144524098595
2988.2850262117418,0.23136189875238555
2984.052032318477,0.23062267392386154
2979.831013783208,0.22621355501880647
2975.62191985936,0.22475374025976358
2971.4247000866762,0.2218487496163564
2967.2393042892036,0.21896306137886817
2963.0656825732917,0.21467016498923297
2958.9037853256123,0.208309350979882
2954.7535632111903,0.19997064075586568
2950.6149671714575,0.19449914184159983
2946.4879484223175,0.18442225167573273
2942.3724584522297,0.17979854051435976
2938.268449020308,0.17457388223217687
2934.175872154436,0.15366288787019475
2930.0946801493997,0.1402614338028531
2926.02482556503,0.13430394008392949
2921.966261224368,0.12551818230053352
2917.918940211841,0.11975822410451964
2913.882815871453,0.11861534322942717
2909.857841804996,0.114638779968488
2905.8439718702675,0.11238269966426384
2901.84116017931,0.11182050608167508
2897.8493610966616,0.11125903931710739
2893.8685292376217,0.1106982974936897
2889.8986194665304,0.11013827874181155
2885.9395868950637,0.10902040301031106
2881.991386880541,0.10846254232743553
2878.053975024248,0.10846254232743553
2874.127307169769,0.10790539730951958
2870.2113394013427,0.10734896612269966
2866.3060280422183,0.10568393731556154
2862.4113296530354,0.10457745396059209
2858.527201030213,0.10347378251044466
2854.653599204351,0.10127481841050648
2850.7904814386457,0.09745322068600859
2846.937805227319,0.09691001300805639
2843.09552829406,0.09528445472131904
2839.2636085904755,0.0947439512515487
2835.4420042945603,0.09151498112135022
2831.6306738091716,0.09044397075882467
2827.8295757605233,0.08830984124613889
2824.0386689966867,0.08830984124613889
2820.257912586106,0.08777794346758454
2816.4872658161253,0.08777794346758454
2812.7266881915266,0.08777794346758454
2808.9761394330812,0.08777794346758454
2805.235579476111,0.08724669632867703
2801.5049684690616,0.08724669632867703
2797.784266772087,0.08618614761628333
2794.0734349556465,0.08354605145007493
2790.372433799111,0.08144546944972647
2786.681224289382,0.08144546944972647
2782.999767619519,0.08249449044745336
2779.328025187382,0.08249449044745336
2775.6659585942807,0.0830199526796178
2772.013529643635,0.08249449044745336
2768.370700339651,0.08092190762392612
2764.7374328859987,0.08039897621588903
2761.113689684507,0.08039897621588903
2757.4994333338664,0.07987667370927608
2753.8946266283433,0.07987667370927608
2750.299232556502,0.07987667370927608
2746.713214299938,0.07987667370927608
2743.1365352320227,0.07987667370927608
2739.5691589166536,0.07987667370927608
2736.0110491070204,0.08039897621588903
2732.462169744375,0.08039897621588903
2728.9224849568145,0.07987667370927608
2725.3919590580713,0.07987667370927608
2721.870556546316,0.07987667370927608
2718.3582421029655,0.07935499859321243
2714.8549805915018,0.07935499859321243
2711.3607370563027,0.07831352451639793
2707.8754767214773,0.07779372256098363
2704.399164989714,0.07727454200674003
2700.931767441132,0.07727454200674003
2697.4732498321496,0.07727454200674003
2694.0235780943553,0.07727454200674003
2690.5827183333886,0.07727454200674003
2687.150636827829,0.07727454200674003
2683.7273000280984,0.07675598136972352
2680.3126745553627,0.07675598136972352
2676.9067272004504,0.07623803917129975
2673.5094249227755,0.07623803917129975
2670.120734849267,0.07623803917129975
2666.7406242733127,0.07520400420208784
2663.3690606537025,0.07520400420208784
2660.006011613586,0.07520400420208784
2656.6514449394376,0.07520400420208784
2653.305328580025,0.07520400420208784
2649.9676306453916,0.07623803917129975
2646.6383194058403,0.07623803917129975
2643.31736329093,0.07623803917129975
2640.0047308884778,0.07623803917129975
2636.7003909435666,0.07623803917129975
2633.4043123575657,0.07623803917129975
2630.1164641871505,0.07623803917129975
2626.8368156433385,0.07623803917129975
2623.5653360905253,0.07675598136972352
2620.3019950455327,0.07675598136972352
2617.04676217666,0.07727454200674003
2613.799607302747,0.07727454200674003
2610.5605003922365,0.07779372256098363
2607.3294115622543,0.07831352451639793
2604.106311077686,0.07987667370927608
2600.8911693502664,0.08039897621588903
2597.6839569376734,0.08039897621588903
2594.484644542631,0.08039897621588903
2591.2932030120155,0.08092190762392612
2588.1096033359695,0.08144546944972647
2584.933816647025,0.08249449044745336
2581.76581421923,0.08249449044745336
2578.6055674672807,0.08249449044745336
2575.453047945664,0.08249449044745336
2572.3082273478035,0.08249449044745336
2569.171077505211,0.08249449044745336
2566.0415703866483,0.08092190762392612
2562.9196780972884,0.08039897621588903
2559.805372877889,0.07987667370927608
2556.698627103971,0.07987667370927608
2553.5994132849987,0.07935499859321243
2550.507704063571,0.07831352451639793
2547.4234722146152,0.07779372256098363
2544.3466906445897,0.07727454200674003
2541.2773323906886,0.07675598136972352
2538.2153706200556,0.07675598136972352
2535.160778629,0.07675598136972352
2532.1135298422237,0.07675598136972352
2529.0735978120474,0.07675598136972352
2526.0409562176474,0.07623803917129975
2523.0155788642946,0.07675598136972352
2519.997439682601,0.07675598136972352
2516.9865127277712,0.07675598136972352
2513.982772178859,0.07675598136972352
2510.9861923380267,0.07675598136972352
2507.9967476298175,0.07623803917129975
2505.0144126004225,0.07417242537525769
2502.0391619169623,0.07417242537525769
2499.0709703667662,0.07468790850035051
2496.1098128566628,0.07468790850035051
2493.155664412272,0.07468790850035051
2490.2085001773025,0.07468790850035051
2487.2682954128554,0.07468790850035051
2484.3350254967304,0.07468790850035051
2481.40866592274,0.07468790850035051
2478.4891923000278,0.07468790850035051
2475.576580352388,0.07520400420208784
2472.6708059175958,0.07520400420208784
2469.7718449467357,0.07520400420208784
2466.8796735035417,0.07520400420208784
2463.9942677637355,0.07520400420208784
2461.115604014375,0.07623803917129975
2458.243658653202,0.07623803917129975
2455.3784081879994,0.07520400420208784
2452.519829235949,0.07520400420208784
2449.6678985229973,0.07520400420208784
2446.8225928832208,0.07520400420208784
2443.983889258202,0.07623803917129975
2441.151764696405,0.07675598136972352
2438.3261963525565,0.07675598136972352
2435.5071614870326,0.07727454200674003
2432.694637465249,0.07727454200674003
2429.888601757052,0.07675598136972352
2427.0890319361224,0.07675598136972352
2424.2959056793734,0.07675598136972352
2421.509200766359,0.07675598136972352
2418.7288950786847,0.07675598136972352
2415.9549665994223,0.07675598136972352
2413.1873934125288,0.07675598136972352
2410.4261537022694,0.07675598136972352
2407.671225752644,0.07727454200674003
2404.9225879468163,0.07727454200674003
2402.1802187665526,0.07727454200674003
2399.4440967916553,0.07831352451639793
2396.714200699409,0.07831352451639793
2393.9905092640247,0.07675598136972352
2391.273001356091,0.07623803917129975
2388.5616559420246,0.07520400420208784
2385.856452083533,0.07520400420208784
2383.157368937069,0.07468790850035051
2380.4643857533015,0.07468790850035051
2377.77748187658,0.07417242537525769
2375.0966367444075,0.07417242537525769
2372.4218298869164,0.07417242537525769
2369.753040926346,0.07365755337434496
2367.0902495765276,0.07314329105030767
2364.433435642368,0.07314329105030767
2361.7825790193406,0.07314329105030767
2359.137659692977,0.07314329105030767
2356.4986577383643,0.07365755337434496
2353.8655533196447,0.07314329105030767
2351.238326689517,0.07262963696097648
2348.6169581887466,0.07262963696097648
2346.001428245669,0.07262963696097648
2343.3917173757104,0.07160414774328619
2340.7878061808965,0.07160414774328619
2338.189675349378,0.07160414774328619
2335.597305654948,0.07160414774328619
2333.0106779565717,0.07160414774328619
2330.429773197913,0.07160414774328619
2327.8545724068686,0.07262963696097648
2325.2850566950997,0.07262963696097648
2322.721207257575,0.07262963696097648
2320.1630053721055,0.07365755337434496
2317.6104323988957,0.07365755337434496
2315.0634697800874,0.07262963696097648
2312.5220990393086,0.07262963696097648
2309.9863017812304,0.07262963696097648
2307.456059691119,0.07314329105030767
2304.931354534399,0.07314329105030767
2302.4121681562124,0.07365755337434496
2299.8984824809836,0.07365755337434496
2297.3902795119884,0.07365755337434496
2294.8875413309247,0.07417242537525769
2292.390250097484,0.07417242537525769
2289.8983880489286,0.07468790850035051
2287.4119374996712,0.07520400420208784
2284.9308808408546,0.07623803917129975
2282.4552005399373,0.07623803917129975
2279.9848791402815,0.07623803917129975
2277.5198992607397,0.07623803917129975
2275.06024359525,0.07675598136972352
2272.605894912431,0.07727454200674003
2270.1568360551755,0.07779372256098363
2267.713049940257,0.07831352451639793
2265.274519557927,0.07987667370927608
2262.841227971523,0.08039897621588903
2260.413158317077,0.08039897621588903
2257.9902938029227,0.08039897621588903
2255.5726177093125,0.08039897621588903
2253.160113388029,0.08039897621588903
2250.752764262007,0.08039897621588903
2248.3505538249497,0.07987667370927608
2245.9534656409546,0.07831352451639793
2243.561483344136,0.07831352451639793
2241.1745906382553,0.07779372256098363
2238.7927712963483,0.07675598136972352
2236.41600916036,0.07623803917129975
2234.0442881407766,0.07468790850035051
2231.6775922162656,0.07468790850035051
2229.315905433311,0.07468790850035051
2226.9592119058584,0.07417242537525769
2224.6074958149575,0.07417242537525769
2222.260741408407,0.07365755337434496
2219.9189330004046,0.07365755337434496
2217.582054971198,0.07365755337434496
2215.2500917667353,0.07365755337434496
2212.9230278983205,0.07417242537525769
2210.600847942273,0.07417242537525769
2208.2835365395845,0.07417242537525769
2205.9710783955793,0.07417242537525769
2203.6634582795823,0.07417242537525769
2201.3606610245793,0.07520400420208784
2199.062671526888,0.07520400420208784
2196.769474745828,0.07468790850035051
2194.48105570339,0.07468790850035051
2192.1973994839127,0.07468790850035051
2189.918491233756,0.07468790850035051
2187.6443161609814,0.07468790850035051
2185.3748595350307,0.07520400420208784
2183.1101066864076,0.07623803917129975
2180.8500430063623,0.07623803917129975
2178.594653946578,0.07727454200674003
2176.3439250188576,0.07779372256098363
2174.097841794813,0.07987667370927608
2171.856389905559,0.08039897621588903
2169.619555041404,0.08092190762392612
2167.387322951548,0.08144546944972647
2165.159679443779,0.08249449044745336
2162.936610384172,0.0830199526796178
2160.71810169679,0.08512818245994963
2158.504139363388,0.08618614761628333
2156.2947094231154,0.08724669632867703
2154.0897979722263,0.08777794346758454
2151.889391163783,0.0893755951107988
2149.6934752073703,0.0893755951107988
2147.502036368806,0.08830984124613889
2145.315060969854,0.08777794346758454
2143.13253538794,0.08724669632867703
2140.9544460558695,0.08724669632867703
2138.7807794615446,0.08724669632867703
2136.6115221476875,0.08724669632867703
2134.4466607115605,0.08724669632867703
2132.28618180469,0.08724669632867703
2130.1300721325947,0.08671609823958155
2127.9783184545086,0.08618614761628333
2125.830907583115,0.08618614761628333
2123.6878263842727,0.08512818245994963
2121.5490617767505,0.0830199526796178
2119.414600731961,0.08249449044745336
2117.284430273695,0.08144546944972647
2115.158537477859,0.08144546944972647
2113.036909472216,0.08144546944972647
2110.9195334361207,0.08144546944972647
2108.8063966002665,0.08092190762392612
2106.697486246425,0.08039897621588903
2104.5927897071942,0.07987667370927608
2102.492294365741,0.07935499859321243
2100.3959876555527,0.07935499859321243
2098.303857060184,0.07831352451639793
2096.2158901130088,0.07779372256098363
2094.1320743969736,0.07779372256098363
2092.052397544349,0.07727454200674003
2089.9768472364863,0.07623803917129975
2087.905411203575,0.07520400420208784
2085.8380772244004,0.07468790850035051
2083.774833126102,0.07468790850035051
2081.7156667839367,0.07468790850035051
2079.66056612104,0.07417242537525769
2077.6095191081904,0.07417242537525769
2075.562513763574,0.07417242537525769
2073.5195381525523,0.07365755337434496
2071.4805803874287,0.07365755337434496
2069.4456286272207,0.07365755337434496
2067.4146710774266,0.07365755337434496
2065.3876959898016,0.07365755337434496
2063.3646916621287,0.07314329105030767
2061.3456464379947,0.07314329105030767
2059.330548706565,0.07262963696097648
2057.319386902364,0.07262963696097648
2055.3121495050495,0.07262963696097648
2053.3088250391975,0.07160414774328619
2051.3094020740787,0.07160414774328619
2049.313869223445,0.07160414774328619
2047.3222151453115,0.07160414774328619
2045.3344285417415,0.07160414774328619
2043.3504981586343,0.07160414774328619
2041.3704127855108,0.07160414774328619
2039.3941612553042,0.07262963696097648
2037.4217324441481,0.07314329105030767
2035.4531152711702,0.07314329105030767
2033.4882986982827,0.07314329105030767
2031.5272717299774,0.07314329105030767
2029.5700234131195,0.07365755337434496
2027.6165428367449,0.07365755337434496
2025.6668191318556,0.07314329105030767
2023.7208414712209,0.07314329105030767
2021.7785990691732,0.07314329105030767
2019.8400811814126,0.07314329105030767
2017.9052771048064,0.07365755337434496
2015.974176177193,0.07468790850035051
2014.046767777185,0.07623803917129975
2012.1230413239768,0.07779372256098363
2010.2029862771483,0.08144546944972647
2008.2865921364735,0.08144546944972647
2006.3738484417297,0.07987667370927608
2004.4647447725063,0.07935499859321243
2002.559270748016,0.07779372256098363
2000.6574160269063,0.07727454200674003
1998.7591703070732,0.07675598136972352
1996.8645233254742,0.07675598136972352
1994.9734648579438,0.07623803917129975
1993.0859847190095,0.07623803917129975
1991.2020727617094,0.07623803917129975
1989.3217188774095,0.07623803917129975
1987.4449129956238,0.07623803917129975
1985.5716450838336,0.07623803917129975
1983.7019051473094,0.07675598136972352
1981.8356832289332,0.07675598136972352
1979.9729694090215,0.07623803917129975
1978.113753805149,0.07520400420208784
1976.2580265719748,0.07520400420208784
1974.4057779010684,0.07468790850035051
1972.5569980207363,0.07468790850035051
1970.7116771958506,0.07417242537525769
1968.8698057276783,0.07365755337434496
1967.0313739537112,0.07365755337434496
1965.196372247497,0.07314329105030767
1963.36479101847,0.07314329105030767
1961.5366207117868,0.07314329105030767
1959.7118518081577,0.07314329105030767
1957.890474823682,0.07314329105030767
1956.0724803096855,0.07314329105030767
1954.2578588525537,0.07365755337434496
1952.4466010735723,0.07417242537525769
1950.6386976287645,0.07520400420208784
1948.8341392087304,0.07417242537525769
1947.032916538487,0.07417242537525769
1945.2350203773094,0.07417242537525769
1943.4404415185732,0.07365755337434496
1941.6491707895966,0.07365755337434496
1939.8611990514853,0.07365755337434496
1938.0765171989754,0.07314329105030767
1936.29511616028,0.07262963696097648
1934.5169868969358,0.07365755337434496
1932.742120403649,0.07417242537525769
1930.9705077081444,0.07417242537525769
1929.2021398710133,0.07417242537525769
1927.437007985564,0.07417242537525769
1925.6751031776716,0.07417242537525769
1923.91641660563,0.07417242537525769
1922.1609394600034,0.07417242537525769
1920.4086629634785,0.07417242537525769
1918.6595783707203,0.07417242537525769
1916.9136769682245,0.07417242537525769
1915.1709500741745,0.07417242537525769
1913.4313890382957,0.07417242537525769
1911.6949852417144,0.07417242537525769
1909.9617300968139,0.07417242537525769
1908.2316150470933,0.07468790850035051
1906.5046315670268,0.07468790850035051
1904.780771161924,0.07520400420208784
1903.06002536779,0.07468790850035051
1901.342385751188,0.07520400420208784
1899.6278439090997,0.07520400420208784
1897.91639146879,0.07520400420208784
1896.2080200876692,0.07623803917129975
1894.5027214531592,0.07727454200674003
1892.8004872825575,0.07727454200674003
1891.1013093229024,0.07675598136972352
1889.4051793508418,0.07675598136972352
1887.7120891724985,0.07675598136972352
1886.0220306233396,0.07675598136972352
1884.334995568044,0.07675598136972352
1882.650975900373,0.07675598136972352
1880.96996354304,0.07675598136972352
1879.2919504475813,0.07727454200674003
1877.616928594228,0.07779372256098363
1875.9448899917775,0.07831352451639793
1874.2758266774672,0.07935499859321243
1872.6097307168477,0.07935499859321243
1870.9465942036575,0.07987667370927608
1869.2864092596972,0.07987667370927608
1867.629168034705,0.08039897621588903
1865.9748627062345,0.08039897621588903
1864.32348547953,0.08092190762392612
1862.6750285874048,0.08092190762392612
1861.0294842901194,0.08092190762392612
1859.38684487526,0.08092190762392612
1857.7471026576186,0.08144546944972647
1856.1102499790725,0.0830199526796178
1854.476279208465,0.08354605145007493
1852.8451827414883,0.08512818245994963
1851.2169530005635,0.08671609823958155
1849.5915824347246,0.08724669632867703
1847.9690635195013,0.08777794346758454
1846.3493887568031,0.08777794346758454
1844.7325506748032,0.08830984124613889
1843.1185418278244,0.0893755951107988
1841.5073547962243,0.08990945440593186
1839.898982186282,0.08990945440593186
1838.2934166300845,0.09205147838772766
1836.6906507854146,0.09636748391576232
1835.090677335639,0.09691001300805639
1833.4934889895965,0.09691001300805639
1831.8990784814873,0.10072681268239618
1830.307438570764,0.10237290870955855
1828.71856204202,0.10568393731556154
1827.1324417048825,0.10846254232743553
1825.5490703939022,0.11238269966426384
1823.9684409684467,0.11520463605101904
1822.390546312593,0.1180450286603995
1820.8153793350198,0.12609840213553863
1819.2429329689023,0.13253251214094852
1817.6732001718065,0.1408617027054692
1816.1061739255824,0.1456939581989194
1814.5418472362621,0.1524273408578878
1812.9802131339538,0.1592667653881933
1811.4212646727385,0.16621562534352105
1809.864994930568,0.16941133131485567
1808.3113970091613,0.18641901143180803
1806.7604640339034,0.1972262747080243
1805.2121891537438,0.20342566678957033
1803.6665655410945,0.21752737583371382
1802.1235863917323,0.2358238676096693
1800.5832449246961,0.2479515521805615
1799.0455343821889,0.2596373105057561
1797.5104480294792,0.2732727909734277
1795.977979154802,0.28066871301627333
1794.4481210692613,0.29157909986528724
1792.920867106733,0.30803489723263966
1791.3962106237677,0.32239304727950685
1789.8741449994943,0.33254704711004607
1788.3546636355247,0.36754270781527576
1786.8377599558578,0.38721614328026455
1785.3234274067854,0.3957739469155299
1783.811659456797,0.44611697335612566
1782.3024495964864,0.5361070110140927
1780.7957913384585,0.5783960731301689
1779.291678217235,0.632644078973981
1777.7901037891638,0.6695862266508091
1776.2910616323259,0.6968039425795111
1774.794545346444,0.7423214251308154
1773.3005485527915,0.8041003475907662
1771.8090648941013,0.8569851997459049
1770.3200880344773,0.8996294548824371
1768.833611659302,0.9469215565165803
1767.34962947515,1.0409586076789064
1765.8681352096976,1.0915149811213503
1764.3891226116345,1.1023729087095586
1762.9125854505764,1.1426675035687315
1761.4385175169775,1.1739251972991736
1759.9669126220426,1.2218487496163564
1758.4977645976417,1.2839966563652008
1757.0310672962228,1.3467874862246563
1755.5668145907266,1.3872161432802645
1754.1050003745015,1.408935392973501
1752.6456185612183,1.4436974992327127
1751.1886630847853,1.494850021680094
1749.7341278992658,1.5228787452803376
1748.282006978792,1.4814860601221125
1746.8322943174846,1.4436974992327127
1745.3849839293678,1.408935392973501
1743.9400698482875,1.3872161432802645
1742.4975461278304,1.337242168318426
1741.0574068412411,1.3187587626244128
1739.6196460813414,1.3098039199714864
1738.1842579604493,1.3098039199714864
1736.751236610299,1.3098039199714864
1735.3205761819613,1.2924298239020637
1733.892270845763,1.2596373105057561
1732.466314791208,1.214670164989233
